on_time_flag,detention_minutes,weight_lbs,typical_distance_miles,base_rate_per_mile,years_experience,revenue,actual_duration_hours,typical_transit_days
False,104,42049,1749,2.38,14.0,4416.03,32.8,3
False,171,41899,1557,2.01,25.0,2804.94,30.2,2
True,179,33597,1557,2.01,14.0,3468.74,27.6,2
True,93,41311,921,2.45,20.0,2548.4,16.4,1
True,0,34562,697,2.08,20.0,1626.28,11.3,1
False,119,34633,1216,2.75,5.0,3124.48,21.3,2
False,139,25119,921,2.45,18.0,2037.24,14.7,1
False,79,30355,921,2.45,11.0,2230.94,17.9,1
False,141,21512,1749,2.41,12.0,4392.23,27.4,3
True,234,42215,1429,2.51,14.0,3947.59,26.6,2
False,0,44577,2332,2.69,15.0,5703.11,38.1,4
False,202,28123,2172,1.89,20.0,3713.77,44.1,3
False,189,38070,2561,1.52,17.0,4366.57,53.6,4
False,29,11632,675,2.13,23.0,1615.21,10.8,1
True,49,39455,2259,1.99,23.0,4226.91,36.6,3
True,0,13620,2017,1.84,7.0,3234.45,41.6,3
False,132,15911,3141,1.65,2.0,4973.8,55.9,5
True,0,13051,1271,2.33,9.0,2555.47,22.3,2
False,42,19973,1576,2.54,19.0,3534.9,26.1,2
False,151,11303,697,2.08,21.0,1250.68,12.6,1
False,237,19599,762,2.62,22.0,2090.56,13.1,1
False,68,22807,1216,2.75,20.0,3287.3,18.7,2
False,22,14634,2003,2.55,11.0,4835.12,34.4,3
True,42,24028,2108,2.45,17.0,5479.15,41.6,3
True,195,38748,1276,2.33,12.0,3281.71,25.9,2
True,144,22962,2017,1.84,18.0,3547.49,36.9,3
False,188,24391,597,2.33,21.0,1461.95,11.8,1
True,127,26533,1271,2.33,6.0,2754.53,21.4,2
True,130,37876,1311,2.71,15.0,3660.3,24.1,2
True,0,38526,92,1.61,18.0,146.78,1.8,1
True,121,20314,2003,2.55,14.0,4970.6,32.8,3
False,54,13168,557,1.95,5.0,1049.53,11.1,1
False,97,17149,2623,2.39,9.0,5331.59,43.0,4
True,196,35257,2269,2.74,23.0,6285.17,44.0,3
True,178,21748,675,2.13,20.0,1648.6,11.3,1
False,228,42803,2623,2.39,15.0,7030.02,54.1,4
True,123,11342,476,2.06,24.0,924.83,8.2,1
False,111,28708,670,2.07,23.0,1451.1,13.5,1
False,231,19783,2561,1.52,20.0,3568.18,51.9,4
False,79,44047,1216,2.75,14.0,3078.9,24.5,2
False,60,33982,2332,2.12,5.0,4779.43,46.1,4
False,65,14031,2627,2.69,5.0,7793.44,42.9,4
False,237,29209,673,1.7,18.0,1204.12,11.7,1
False,106,35805,2332,2.12,11.0,4976.01,42.2,4
True,111,39680,1749,2.38,12.0,4028.06,31.0,3
True,106,27345,547,1.69,12.0,1053.44,9.2,1
True,26,41603,1429,2.51,20.0,3919.63,27.7,2
True,46,34654,1175,2.48,3.0,3041.12,18.5,2
True,38,26823,2627,2.69,15.0,6509.46,49.6,4
True,158,30408,2729,2.5,4.0,7822.75,44.7,4
False,91,38066,1271,2.33,15.0,3251.19,22.4,2
True,230,22619,1130,1.81,23.0,2129.8,23.6,1
False,59,39057,1229,1.69,3.0,2162.28,23.0,2
True,169,44931,1557,2.01,3.0,2922.85,26.1,2
False,131,22306,670,2.07,10.0,1405.52,12.6,1
False,225,20622,1204,2.14,15.0,2429.45,19.2,2
False,0,12922,1044,2.08,15.0,2029.16,20.7,1
False,91,32627,1271,2.02,20.0,2349.73,21.9,2
True,51,25952,1749,2.38,11.0,3911.33,36.3,3
True,97,31755,1271,2.33,16.0,3218.81,22.4,2
True,34,42036,1276,2.33,2.0,2954.34,21.3,2
True,39,20914,3141,1.65,3.0,5046.77,62.8,5
True,134,16723,2623,2.39,3.0,5391.95,43.9,4
False,225,37905,1276,2.33,2.0,2682.99,23.0,2
True,162,32409,2332,2.12,13.0,4945.14,42.1,4
True,0,13091,1276,2.33,10.0,2817.02,24.9,2
False,0,15631,2623,2.47,12.0,7161.83,40.7,4
True,91,26972,640,2.19,13.0,1319.66,11.6,1
False,82,34630,640,2.19,7.0,1557.23,12.6,1
False,0,29586,921,2.45,25.0,2249.48,18.7,1
False,234,10317,673,1.7,3.0,1045.22,12.0,1
True,215,33499,1718,2.47,12.0,3628.98,31.9,2
False,26,23722,1271,2.33,23.0,3229.76,24.7,2
True,143,12690,670,2.07,2.0,1241.89,12.6,1
False,138,30937,1559,1.55,21.0,2329.82,29.1,2
True,83,26385,720,2.62,5.0,1794.97,13.9,1
False,15,38765,2269,2.74,23.0,6036.05,38.1,3
True,114,43888,2623,2.39,23.0,5773.18,41.4,4
False,45,43009,2147,2.48,22.0,5912.71,34.2,3
True,0,22082,3141,1.65,21.0,5000.46,57.3,5
False,130,39122,3141,1.65,5.0,4705.91,62.1,5
False,147,26749,777,2.35,17.0,1649.01,12.8,1
False,132,40151,2623,2.47,15.0,5818.57,42.4,4
False,74,43518,2172,1.89,7.0,3690.45,37.8,3
True,220,29491,712,1.94,23.0,1576.62,14.4,1
False,3,14310,2332,2.69,4.0,5351.92,41.4,4
True,138,26220,2147,2.48,10.0,4751.41,37.8,3
False,54,38495,1271,2.33,15.0,2886.75,21.3,2
True,56,24700,1216,2.75,21.0,3051.03,23.5,2
True,13,19363,1044,2.08,8.0,2029.89,21.6,1
True,32,38769,2017,1.84,25.0,3781.65,37.7,3
True,170,33281,921,2.45,5.0,2452.03,15.3,1
False,70,32401,2623,2.47,20.0,5790.65,40.9,4
False,115,23378,1557,2.01,25.0,3167.78,30.0,2
False,106,14489,762,2.62,8.0,1884.75,13.0,1
False,0,10021,670,2.07,2.0,1260.04,12.7,1
False,234,31440,1311,2.71,5.0,3848.85,24.2,2
False,196,15109,1984,1.72,18.0,3386.08,36.7,3
True,54,32646,476,2.06,17.0,1030.68,9.0,1
False,61,23183,2172,1.77,23.0,3383.25,36.4,3
True,142,17241,777,2.35,2.0,1823.69,14.7,1
False,75,42618,2108,2.45,18.0,5374.88,40.8,3
True,196,24470,1557,2.01,6.0,3222.04,28.5,2
True,59,40303,804,1.63,18.0,1293.8,13.5,1
True,108,23657,1271,2.33,6.0,3196.87,24.6,2
False,132,44341,597,2.33,19.0,1273.94,11.3,1
False,105,18985,547,1.69,20.0,996.35,10.4,1
False,60,26540,697,2.08,15.0,1367.51,13.3,1
True,0,16130,673,1.7,14.0,1249.78,11.9,1
True,0,41540,1749,2.38,20.0,4056.28,31.8,3
False,209,10070,597,2.33,5.0,1374.8,11.2,1
False,42,36674,1718,2.47,13.0,3878.38,34.5,2
False,175,15485,1044,2.08,20.0,1938.85,22.2,1
True,94,21395,1718,2.47,9.0,4603.78,33.4,2
True,0,44085,1271,2.02,13.0,2796.03,21.2,2
False,153,38861,557,1.95,25.0,1019.22,11.2,1
False,213,23354,2729,2.5,4.0,6006.26,49.7,4
True,0,17556,1984,1.72,3.0,3484.42,32.7,3
False,161,28819,2003,2.55,17.0,5616.23,38.6,3
True,116,36498,670,2.07,8.0,1594.13,11.4,1
False,0,14510,777,2.35,3.0,1901.81,13.3,1
True,89,38920,712,1.94,21.0,1478.81,12.5,1
False,106,31161,597,2.33,8.0,1368.25,11.0,1
True,157,40805,547,1.69,4.0,998.94,9.5,1
True,0,33693,1271,2.33,15.0,2838.57,20.3,2
False,106,30482,804,1.63,15.0,1329.7,17.0,1
True,132,28672,1216,2.75,11.0,3753.66,23.1,2
True,83,23483,2269,2.74,15.0,6385.59,46.7,3
False,188,37816,2729,2.5,10.0,6622.39,53.1,4
False,227,10231,1559,1.55,2.0,2210.56,25.3,2
True,232,30337,2623,2.47,19.0,6389.58,43.3,4
False,160,11949,712,1.94,24.0,1309.56,14.5,1
False,0,42733,2332,2.69,21.0,5461.75,46.4,4
True,26,42088,557,1.95,11.0,1118.94,9.6,1
False,222,17722,547,1.69,5.0,875.55,9.0,1
True,148,25199,2003,2.55,14.0,4781.33,33.9,3
True,148,16107,640,2.19,7.0,1242.32,10.9,1
False,7,36086,167,2.42,14.0,407.81,2.8,1
False,111,37322,2108,2.45,18.0,5680.28,41.8,3
False,166,30219,2561,1.52,24.0,3864.06,51.7,4
True,27,10845,2259,1.99,23.0,3842.44,36.4,3
True,229,16763,2147,2.48,7.0,4901.49,33.6,3
False,188,20286,2561,1.52,23.0,3483.14,48.7,4
True,111,44780,2332,2.12,5.0,4698.41,37.8,4
False,107,43132,92,2.79,6.0,280.32,1.8,1
True,51,38377,2623,2.47,16.0,6971.64,51.4,4
False,74,10592,804,1.63,20.0,1116.18,14.0,1
False,139,23955,1557,2.01,3.0,3445.03,30.4,2
False,222,33834,2003,2.55,2.0,4492.92,31.3,3
False,147,31608,2332,2.12,17.0,5661.89,40.2,4
False,0,19483,1840,1.85,17.0,3190.85,29.0,3
True,193,31640,167,2.42,25.0,363.24,3.2,1
False,21,42708,921,2.45,15.0,2107.02,16.3,1
False,41,36632,1559,1.55,5.0,2723.02,26.8,2
True,75,10893,2627,2.69,19.0,6291.3,51.2,4
True,81,42417,720,2.62,2.0,1865.23,13.8,1
True,74,35567,1557,2.01,19.0,2679.9,24.3,2
False,63,15863,3141,1.65,5.0,4715.11,48.7,5
False,26,23493,762,2.62,5.0,1883.42,13.8,1
False,15,32709,878,1.95,20.0,1889.71,17.7,1
False,107,42434,712,1.94,21.0,1480.94,12.5,1
False,114,35863,670,2.07,15.0,1413.7,11.3,1
True,0,28550,476,2.06,20.0,908.58,9.4,1
True,224,41498,2108,2.45,15.0,5173.92,41.2,3
True,144,27662,697,2.08,2.0,1531.29,14.2,1
False,95,22323,597,2.33,25.0,1435.76,9.6,1
True,98,34135,2623,2.47,25.0,6813.93,51.4,4
True,199,35483,804,1.63,18.0,1361.8,14.4,1
True,187,34675,2389,2.71,13.0,6411.4,43.8,4
True,40,19222,1311,2.71,17.0,3729.21,22.8,2
True,187,27781,675,2.13,14.0,1256.57,11.5,1
True,144,21148,720,2.62,5.0,1724.19,12.0,1
False,45,25867,92,2.79,12.0,223.83,1.5,1
False,89,32262,597,2.33,20.0,1537.09,10.8,1
True,159,44456,1557,2.01,21.0,3297.47,27.9,2
False,178,21307,1130,1.81,12.0,2009.54,23.1,1
False,57,16280,1429,2.51,12.0,3115.14,24.5,2
False,86,38181,640,2.19,13.0,1260.8,10.6,1
False,161,11977,677,1.7,23.0,1285.5,11.2,1
False,89,36238,1271,2.02,15.0,2404.83,20.6,2
True,65,10852,1175,2.48,17.0,2614.31,20.8,2
False,126,38392,1749,2.41,15.0,3846.62,31.8,3
False,151,28500,597,2.33,14.0,1539.4,10.0,1
True,144,41288,597,2.33,22.0,1384.46,9.7,1
False,218,19634,476,2.06,4.0,935.7,7.8,1
False,205,28724,167,2.42,20.0,353.84,2.9,1
True,0,22198,476,2.06,12.0,855.57,8.0,1
False,199,35235,1276,2.33,12.0,2663.91,23.3,2
False,3,33414,677,1.7,15.0,1201.28,11.7,1
False,228,25492,1429,2.51,4.0,3129.82,24.7,2
False,182,25703,1216,2.75,23.0,3506.68,19.6,2
False,48,19493,2172,1.77,17.0,4054.11,39.9,3
True,77,42193,1840,1.85,12.0,3606.68,33.3,3
True,172,44049,1044,2.08,15.0,2484.71,21.4,1
False,40,36202,1130,1.81,20.0,1803.87,20.9,1
False,63,15534,2269,2.74,25.0,5921.64,40.7,3
True,66,26107,1749,2.38,15.0,4226.96,30.2,3
False,99,39102,673,1.7,18.0,1251.07,11.8,1
False,239,17289,167,2.42,8.0,390.26,2.9,1
True,8,36899,878,1.95,15.0,1943.43,16.1,1
False,165,37675,476,2.06,22.0,928.74,8.7,1
False,73,31034,1429,2.51,15.0,4080.62,23.5,2
False,10,42248,1749,2.41,9.0,4673.06,30.3,3
True,189,16525,92,1.61,9.0,142.56,1.6,1
True,129,23486,557,1.95,14.0,937.19,8.6,1
False,109,11356,597,2.33,11.0,1304.29,10.1,1
True,204,13339,1840,1.85,21.0,3417.24,38.9,3
False,69,39974,804,1.63,8.0,1317.55,14.4,1
True,204,42510,2269,2.74,19.0,5694.33,41.2,3
False,0,42697,1216,2.75,11.0,2974.36,25.3,2
False,205,19172,92,1.61,10.0,150.95,1.5,1
False,68,13925,640,2.19,18.0,1293.58,10.4,1
True,7,42472,804,1.63,10.0,1145.62,13.2,1
False,237,35133,720,2.62,25.0,2050.67,13.4,1
True,57,19771,2269,2.74,3.0,5659.82,43.4,3
True,0,13458,712,1.94,23.0,1583.2,12.2,1
True,196,40417,547,1.69,10.0,969.06,10.2,1
True,2,34001,1311,2.71,15.0,3795.68,25.8,2
False,146,34094,2623,2.47,5.0,7259.8,52.7,4
False,31,28051,673,1.7,5.0,1106.48,12.7,1
False,211,32360,519,2.27,15.0,1260.4,9.5,1
True,64,38542,262,2.63,15.0,621.36,5.0,1
False,0,18752,1840,1.85,7.0,3085.55,34.6,3
False,165,28891,1271,2.33,3.0,2554.12,22.9,2
False,201,39799,2332,2.69,10.0,6166.47,45.5,4
True,217,31472,1130,1.81,13.0,1830.89,22.8,1
True,32,44742,777,2.35,23.0,1789.97,13.5,1
False,128,10927,476,2.06,15.0,919.09,9.7,1
True,47,29510,2332,2.12,13.0,4342.67,39.6,4
False,41,27758,677,1.7,6.0,1076.25,12.3,1
True,103,31145,2561,1.52,20.0,4284.08,44.0,4
False,49,24559,2017,1.84,11.0,3805.49,33.0,3
True,48,24049,1044,2.08,12.0,2404.47,20.5,1
True,173,20751,547,1.69,15.0,786.37,9.5,1
True,173,28575,1216,2.75,11.0,3293.73,19.7,2
False,166,10984,2623,2.39,23.0,5626.99,49.0,4
False,43,22889,2003,2.55,14.0,5224.96,39.1,3
True,32,37029,2561,1.52,14.0,4174.52,51.9,4
True,0,25937,597,2.33,15.0,1562.04,10.5,1
False,202,31670,167,2.42,23.0,425.11,3.3,1
True,228,18000,2623,2.47,16.0,6493.51,55.2,4
False,84,31920,1229,1.69,12.0,2326.55,23.1,2
True,47,25977,2332,2.12,15.0,5294.24,39.5,4
False,206,25862,519,2.27,23.0,1088.15,9.2,1
False,145,36008,2003,2.55,23.0,5224.81,36.0,3
False,138,13015,1718,2.47,2.0,3659.74,32.9,2
False,6,38808,2623,2.47,25.0,6988.46,44.1,4
False,0,19560,262,2.63,6.0,630.29,4.6,1
False,88,25921,2627,2.69,15.0,7384.39,49.9,4
False,0,14598,677,1.7,20.0,1286.53,13.1,1
True,79,13324,2623,2.39,11.0,5939.68,49.0,4
False,23,22245,670,2.07,23.0,1295.83,10.3,1
True,0,28785,92,2.79,12.0,276.44,1.6,1
False,137,19202,92,2.79,19.0,232.04,1.8,1
False,0,15648,2389,2.71,23.0,6614.69,47.4,4
True,0,38089,1204,2.14,15.0,2706.88,21.3,2
False,115,16905,1044,2.08,7.0,2139.81,17.5,1
True,109,36928,2623,2.39,21.0,7106.21,44.0,4
False,3,20199,1576,2.54,10.0,4184.91,26.6,2
False,156,27684,2172,1.89,20.0,4603.79,36.1,3
False,125,44849,167,2.42,2.0,457.06,2.8,1
False,69,42952,675,2.13,25.0,1247.94,11.8,1
False,0,26100,673,1.7,15.0,1180.83,11.7,1
True,86,33163,1559,1.55,24.0,2678.46,32.3,2
True,26,32557,640,2.19,19.0,1482.38,9.9,1
False,133,38623,2172,1.77,12.0,3813.03,45.7,3
True,0,40190,2269,2.74,17.0,6593.54,36.9,3
False,23,21177,2259,1.99,2.0,4361.9,42.3,3
False,46,34818,1576,2.54,5.0,3609.66,26.9,2
False,139,28805,1559,1.55,14.0,2551.32,32.6,2
True,46,41742,720,2.62,25.0,1617.8,13.3,1
False,148,21711,2627,2.69,14.0,6738.92,43.7,4
False,0,34803,2389,2.71,3.0,5975.38,48.7,4
False,67,31317,547,1.69,15.0,1031.31,9.1,1
False,0,35915,712,1.94,19.0,1303.66,12.9,1
True,0,38688,640,2.19,20.0,1464.18,12.0,1
True,197,35090,675,2.13,20.0,1228.27,11.1,1
False,139,43537,2269,2.74,19.0,5301.81,37.9,3
False,156,36660,2561,1.52,20.0,3643.43,43.7,4
False,54,41699,675,2.13,17.0,1633.47,12.9,1
False,0,32755,476,2.06,23.0,864.64,8.0,1
False,27,14938,1276,2.33,12.0,3021.84,22.3,2
False,227,35524,2332,2.12,15.0,4959.23,39.2,4
False,25,10963,167,2.42,19.0,350.42,2.9,1
False,26,38853,2332,2.12,21.0,5238.79,45.1,4
False,236,32591,2172,1.89,15.0,3912.76,37.1,3
True,114,19590,547,1.69,11.0,845.73,9.7,1
True,192,21364,2172,1.89,6.0,4666.9,40.5,3
True,92,25222,3141,1.65,7.0,4700.63,55.7,5
False,140,42323,1175,2.48,12.0,3160.36,19.0,2
False,132,30654,673,1.7,21.0,1240.14,10.8,1
True,0,30245,2389,2.71,20.0,6361.85,44.1,4
True,53,36505,1840,1.85,15.0,2949.75,35.2,3
False,166,22842,712,1.94,25.0,1445.9,12.3,1
True,19,41700,2172,1.77,7.0,4060.89,41.7,3
False,87,16146,2389,2.71,23.0,6802.75,42.0,4
False,231,43790,2003,2.55,7.0,5297.48,31.0,3
False,209,26873,1276,2.33,21.0,3233.11,20.9,2
False,29,23690,2269,2.74,5.0,7149.39,35.7,3
False,76,42303,762,2.62,20.0,1992.0,15.2,1
False,0,11356,92,2.79,23.0,288.37,1.5,1
True,156,39710,1559,1.55,20.0,2294.47,27.6,2
False,209,14601,640,2.19,2.0,1432.73,10.7,1
False,228,22452,2623,2.47,24.0,7149.22,50.3,4
True,124,25293,2017,1.84,4.0,3487.18,38.4,3
False,0,22805,519,2.27,14.0,1150.59,9.8,1
False,48,23983,762,2.62,15.0,1762.03,12.5,1
False,2,25072,92,1.61,11.0,155.63,1.8,1
True,0,34093,167,2.42,12.0,387.46,3.3,1
True,127,44068,1749,2.38,5.0,4495.19,28.1,3
True,0,21165,557,1.95,10.0,1036.15,10.3,1
True,146,20311,1718,2.47,2.0,3992.76,27.6,2
False,183,16222,547,1.69,13.0,853.95,11.1,1
True,73,40637,2332,2.12,11.0,5555.75,41.6,4
True,0,28966,921,2.45,19.0,2209.38,15.6,1
True,0,22466,2003,2.55,17.0,4558.36,30.8,3
False,96,21756,878,1.95,15.0,1626.94,16.3,1
True,0,13702,2561,1.52,7.0,3956.44,46.0,4
False,24,34666,2332,2.69,10.0,7182.62,47.3,4
True,0,11015,519,2.27,11.0,1307.13,8.9,1
True,79,20896,762,2.62,4.0,2174.87,12.3,1
True,180,32065,2269,2.74,23.0,5833.86,38.4,3
False,70,18892,1429,2.51,21.0,3685.44,29.0,2
True,179,44985,1311,2.71,4.0,3617.6,23.2,2
False,21,31136,2172,1.89,15.0,3729.95,36.5,3
False,80,38680,557,1.95,18.0,992.11,11.7,1
False,190,39550,697,2.08,15.0,1322.66,11.8,1
False,205,43149,670,2.07,16.0,1348.91,12.7,1
True,163,39952,2623,2.47,10.0,7299.44,50.2,4
True,131,15854,1557,2.01,16.0,3217.23,24.7,2
False,6,11583,2561,1.52,15.0,3949.59,42.3,4
False,237,44515,1749,2.41,21.0,3870.52,27.1,3
True,108,12041,677,1.7,14.0,1283.65,13.1,1
False,87,43580,557,1.95,25.0,1015.2,10.2,1
True,171,14841,921,2.45,15.0,2551.32,15.5,1
True,0,14681,2108,2.45,7.0,4741.67,41.6,3
True,231,24789,3141,1.65,17.0,5128.62,62.7,5
True,0,29755,2003,2.55,23.0,5155.55,33.0,3
False,69,24918,2389,2.71,12.0,6363.24,50.7,4
False,0,23506,262,2.63,11.0,677.27,4.3,1
False,0,22463,476,2.06,15.0,1089.84,8.5,1
False,197,33978,1984,1.72,6.0,3849.1,38.8,3
False,0,19684,670,2.07,21.0,1298.17,11.1,1
True,222,18574,1429,2.51,9.0,3842.55,24.7,2
False,67,34683,762,2.62,23.0,1721.53,11.8,1
False,165,43493,2627,2.69,13.0,8056.23,46.5,4
True,118,42689,547,1.69,17.0,1039.15,9.1,1
True,239,18769,1130,1.81,25.0,2125.12,19.6,1
False,53,23865,921,2.45,9.0,2132.02,15.5,1
True,158,24362,1204,2.14,11.0,2524.23,19.8,2
True,85,21600,2332,2.12,23.0,5331.37,40.2,4
True,36,36411,1559,1.55,9.0,2380.37,29.7,2
True,149,21431,1749,2.38,17.0,3929.13,30.8,3
False,123,40526,2003,2.55,6.0,4511.91,32.1,3
True,226,17807,1130,1.81,24.0,2260.93,18.8,1
True,215,12399,670,2.07,15.0,1453.59,13.8,1
False,108,21873,2561,1.52,17.0,3656.88,42.7,4
True,122,43621,878,1.95,20.0,1646.7,14.8,1
False,105,28759,712,1.94,9.0,1332.9,11.9,1
False,64,34789,1557,2.01,18.0,2728.07,24.9,2
False,112,32628,921,2.45,9.0,2379.18,14.0,1
True,68,44275,720,2.62,3.0,1723.03,13.0,1
False,86,17030,1276,2.33,4.0,2556.9,20.9,2
False,123,16995,1216,2.75,11.0,3301.27,19.2,2
False,168,33616,675,2.13,6.0,1251.15,13.0,1
False,189,34558,2269,2.74,24.0,6230.48,40.3,3
False,67,11816,677,1.7,23.0,1209.41,13.1,1
False,177,16239,2627,2.69,3.0,7209.36,43.2,4
False,76,29899,1311,2.71,6.0,3483.09,24.8,2
True,162,22579,2147,2.48,21.0,5130.14,39.3,3
False,161,20936,2623,2.47,23.0,6409.97,45.3,4
False,197,43702,1271,2.02,5.0,2828.59,20.9,2
True,92,22316,1175,2.48,14.0,3346.98,20.2,2
True,0,33651,597,2.33,17.0,1574.62,9.7,1
True,3,38809,1557,2.01,23.0,2788.81,30.2,2
False,55,31318,670,2.07,6.0,1356.4,13.5,1
True,0,12018,1749,2.38,13.0,4419.34,34.4,3
True,17,32423,1271,2.02,20.0,2890.94,21.9,2
True,96,13498,557,1.95,21.0,1095.83,9.4,1
False,47,18267,1271,2.33,15.0,2776.54,24.1,2
False,7,39150,3141,1.65,10.0,4730.94,51.8,5
True,169,36042,2017,1.84,11.0,3658.31,34.2,3
True,66,41472,2269,2.74,19.0,6723.55,41.3,3
True,35,32728,1559,1.55,15.0,2223.77,26.6,2
True,3,14775,1271,2.33,12.0,2884.67,20.8,2
True,129,39385,1718,2.47,7.0,4319.44,34.5,2
True,62,23566,777,2.35,12.0,1892.17,13.1,1
True,207,36823,2108,2.45,21.0,4705.08,36.4,3
True,61,17524,712,1.94,18.0,1497.29,11.6,1
False,143,13089,2003,2.55,12.0,5381.7,40.9,3
True,46,44389,720,2.62,20.0,1650.97,12.6,1
False,180,35683,1276,2.33,15.0,2810.37,25.2,2
False,97,23338,167,2.42,12.0,418.83,3.1,1
True,75,24698,921,2.45,13.0,2195.54,16.0,1
True,160,26784,1130,1.81,7.0,1967.83,22.9,1
True,178,26314,1044,2.08,10.0,2131.05,16.4,1
True,0,14447,2729,2.5,9.0,6082.05,44.1,4
False,153,16910,92,2.79,21.0,231.53,1.6,1
False,74,24049,1216,2.75,5.0,2921.32,25.3,2
True,234,19640,2332,2.69,3.0,5662.13,43.1,4
True,13,11504,878,1.95,18.0,1484.61,13.8,1
False,73,40030,2627,2.69,12.0,7469.1,49.1,4
False,176,37344,720,2.62,14.0,1863.49,12.0,1
False,190,36299,712,1.94,20.0,1491.38,11.6,1
False,233,23669,2561,1.52,19.0,3944.7,48.3,4
False,60,41592,640,2.19,7.0,1389.69,10.5,1
False,59,13665,2108,2.45,11.0,4655.6,38.7,3
False,51,26664,2003,2.55,23.0,5830.66,40.0,3
True,154,12877,2389,2.71,15.0,6512.58,42.0,4
False,206,19796,1429,2.51,7.0,3090.29,23.9,2
False,124,17227,1271,2.33,15.0,2651.91,21.3,2
True,32,12744,1175,2.48,18.0,3174.26,20.0,2
False,78,36505,557,1.95,20.0,1035.58,11.2,1
False,209,13716,2627,2.69,24.0,7420.7,49.8,4
True,178,12035,597,2.33,17.0,1234.94,10.0,1
False,198,36244,1175,2.48,15.0,3190.14,22.5,2
False,30,22420,2172,1.77,11.0,3865.57,38.7,3
False,69,12021,878,1.95,12.0,1611.42,13.4,1
False,0,38807,675,2.13,12.0,1622.61,11.8,1
False,123,41004,2108,2.45,11.0,5187.63,33.6,3
False,210,27757,1044,2.08,23.0,2248.53,20.9,1
True,149,31581,1984,1.72,21.0,3410.32,33.0,3
True,169,10593,1984,1.72,13.0,3601.52,36.0,3
True,239,29587,92,1.61,17.0,146.34,1.8,1
False,127,13327,712,1.94,13.0,1233.55,13.9,1
False,212,18750,2147,2.48,15.0,5365.41,39.2,3
False,153,18243,1749,2.38,19.0,4277.38,32.8,3
True,112,17797,697,2.08,13.0,1286.66,14.6,1
True,56,31646,2147,2.48,12.0,5188.71,33.9,3
False,206,35929,1557,2.01,5.0,2943.44,28.2,2
False,117,32329,2269,2.74,24.0,6380.78,37.4,3
False,216,25300,1216,2.75,20.0,3528.66,20.8,2
True,121,24525,777,2.35,21.0,1588.39,13.1,1
False,157,27609,167,2.42,6.0,377.57,2.7,1
True,198,32046,2729,2.5,3.0,6599.84,55.7,4
False,209,17798,2561,1.52,15.0,3832.21,40.8,4
False,0,19959,804,1.63,7.0,1328.07,13.6,1
False,220,25968,3141,1.65,19.0,5268.99,59.0,5
True,0,35878,1749,2.38,2.0,4114.5,28.9,3
False,23,15101,762,2.62,19.0,1801.27,14.7,1
False,220,23016,2269,2.74,23.0,5696.74,37.2,3
True,22,18816,1559,1.55,3.0,2674.34,30.7,2
True,21,24469,2003,2.55,5.0,5515.75,33.1,3
False,1,26000,2623,2.47,23.0,6590.7,45.9,4
False,18,19156,2332,2.69,6.0,6691.72,44.7,4
True,91,41829,2108,2.45,21.0,5631.68,37.3,3
False,217,30937,2627,2.69,6.0,8033.95,47.6,4
False,7,10555,476,2.06,5.0,1015.12,8.4,1
False,65,34122,1840,1.85,4.0,3878.64,30.5,3
False,217,40698,1216,2.75,4.0,3397.4,25.0,2
False,121,40945,670,2.07,15.0,1297.7,12.9,1
True,28,41117,2172,1.77,11.0,4068.12,35.3,3
True,163,32890,2332,2.12,14.0,5236.66,39.7,4
False,217,12766,2259,1.99,20.0,4503.8,38.4,3
True,239,24610,1311,2.71,24.0,3315.0,20.3,2
False,132,44542,1216,2.75,23.0,3709.76,23.2,2
False,159,18833,2108,2.45,7.0,4463.19,37.0,3
True,214,11891,2561,1.52,18.0,3349.01,51.4,4
False,157,44303,1429,2.51,19.0,3974.69,27.4,2
False,119,28945,2729,2.5,23.0,7503.09,46.4,4
True,197,10663,1749,2.38,16.0,3585.56,33.7,3
False,132,37895,677,1.7,13.0,982.53,13.7,1
True,28,43559,921,2.45,11.0,2276.7,16.0,1
False,3,44182,2389,2.71,3.0,5880.54,46.9,4
False,237,42512,547,1.69,3.0,861.74,9.0,1
False,66,43134,1576,2.54,14.0,4235.46,31.4,2
False,168,12876,697,2.08,6.0,1263.65,13.0,1
True,47,14103,1429,2.51,23.0,4081.85,25.3,2
False,0,20422,673,1.7,18.0,1087.86,10.7,1
True,32,38965,2623,2.39,7.0,6429.6,51.5,4
True,93,19226,720,2.62,25.0,2004.0,12.9,1
True,33,25688,1216,2.75,20.0,3534.32,21.0,2
True,47,33696,476,2.06,5.0,1082.13,8.4,1
True,0,17664,2017,1.84,25.0,3933.36,40.8,3
True,198,42856,1175,2.48,8.0,2807.73,20.3,2
True,142,34146,1557,2.01,9.0,3227.56,27.2,2
True,0,34830,2017,1.84,24.0,3315.47,35.5,3
False,202,12121,804,1.63,20.0,1321.89,13.5,1
False,207,22388,1984,1.72,17.0,2994.28,41.2,3
False,161,21187,921,2.45,18.0,2093.12,15.2,1
True,120,27244,262,2.63,16.0,655.57,4.5,1
False,193,11774,2172,1.77,14.0,3610.32,38.6,3
False,22,25105,1130,1.81,25.0,1988.79,20.5,1
False,185,28011,557,1.95,3.0,968.9,8.8,1
True,16,22563,1271,2.02,3.0,2675.28,23.9,2
True,225,24762,697,2.08,20.0,1597.25,12.6,1
False,118,20638,675,2.13,20.0,1502.74,11.2,1
True,37,28058,92,1.61,2.0,146.4,1.7,1
